# idle,pivot_deg,0.62
# idle,pivot_deg,0.62
# idle,pivot_deg,0.62
# idle,pivot_deg,0.62
# idle,pivot_deg,-2.90
# idle,pivot_deg,28.12
# idle,pivot_deg,6.06
# idle,pivot_deg,-14.50
# idle,pivot_deg,3.08
# idle,pivot_deg,5.36
# idle,pivot_deg,0.97
# idle,pivot_deg,-0.70
# idle,pivot_deg,0.26
# idle,pivot_deg,0.53
# idle,pivot_deg,0.35
# idle,pivot_deg,-1.67
# idle,pivot_deg,0.88
# idle,pivot_deg,-0.09
# idle,pivot_deg,0.18
# idle,pivot_deg,0.44
# idle,pivot_deg,0.00
# idle,pivot_deg,0.18
# idle,pivot_deg,0.53
# idle,pivot_deg,0.26
# idle,pivot_deg,-0.62
# idle,pivot_deg,-9.84
# idle,pivot_deg,2.20
# idle,pivot_deg,0.35
# idle,pivot_deg,-5.01
# idle,pivot_deg,-2.02
# idle,pivot_deg,0.53
# idle,pivot_deg,-1.67
# idle,pivot_deg,1.85
# idle,pivot_deg,-2.99
# idle,pivot_deg,-2.46
# idle,pivot_deg,-0.79
# idle,pivot_deg,-0.79
# idle,pivot_deg,-0.79
# idle,pivot_deg,-0.79
# idle,pivot_deg,-0.79
  STAGE 1: motor OFF. Displace ~20-30 deg and RELEASE.
# TEST,freeswing
# DURATION_S,20
# columns: t_s,pivot_deg,pivot_dps,wheel_deg,wheel_dps,duty
t_s,pivot_deg,pivot_dps,wheel_deg,wheel_dps,duty
7.5750,23.115,-35.31,284.136,0.0,0
7.5800,22.764,-54.02,284.136,0.0,0
7.5850,22.588,-41.56,284.225,0.0,0
7.5900,22.324,-51.70,284.136,0.0,0
7.5950,22.061,-49.82,284.313,0.0,0
7.6000,21.709,-58.83,284.136,0.0,0
7.6050,21.270,-73.74,284.225,0.0,0
7.6100,20.918,-73.68,284.225,0.0,0
7.6150,20.654,-59.59,284.225,0.0,0
7.6200,20.215,-74.08,284.047,0.0,0
7.6250,19.863,-73.85,284.225,0.0,0
7.6300,19.424,-80.40,284.136,0.0,0
7.6350,18.984,-95.74,283.870,0.0,0
7.6400,18.369,-112.28,284.225,0.0,0
7.6450,17.754,-116.28,283.870,0.0,0
7.6500,17.051,-128.07,284.047,0.0,0
7.6550,16.436,-123.30,284.313,0.0,0
7.6600,15.732,-132.37,284.136,0.0,0
7.6650,14.941,-147.36,283.959,0.0,0
7.6700,14.150,-152.77,283.959,0.0,0
7.6750,13.359,-155.15,284.136,0.0,0
7.6800,12.744,-153.54,284.225,0.0,0
7.6850,11.953,-156.74,284.225,0.0,0
7.6900,11.162,-158.17,284.136,0.0,0
7.6950,10.371,-152.59,284.136,0.0,0
7.7000,9.404,-170.87,283.959,0.0,0
7.7050,8.613,-164.43,284.225,0.0,0
7.7100,7.646,-177.51,284.313,0.0,0
7.7150,6.504,-205.71,283.870,0.0,0
7.7200,5.273,-227.53,284.047,0.0,0
7.7250,4.131,-249.38,284.136,0.0,0
7.7300,2.813,-253.55,284.225,0.0,0
7.7350,1.670,-233.28,284.225,0.0,0
7.7400,0.791,-198.80,284.225,0.0,0
7.7450,0.176,-156.60,284.579,0.0,0
7.7500,-0.439,-137.89,284.047,0.0,0
7.7550,-1.230,-145.52,284.225,0.0,0
7.7600,-2.285,-177.45,283.959,0.0,0
7.7660,-3.340,-192.82,284.136,0.0,0
7.7710,-3.955,-173.21,284.136,0.0,0
7.7760,-4.570,-143.31,284.047,0.0,0
7.7810,-5.010,-111.22,284.225,0.0,0
7.7860,-5.537,-109.86,284.047,0.0,0
7.7910,-6.064,-107.30,284.225,0.0,0
7.7960,-6.680,-112.43,284.225,0.0,0
7.8010,-7.295,-113.47,284.225,0.0,0
7.8060,-7.822,-107.28,283.870,0.0,0
7.8110,-8.174,-87.34,284.225,0.0,0
7.8160,-8.438,-75.58,283.959,0.0,0
7.8210,-8.701,-61.64,284.313,0.0,0
7.8260,-9.053,-64.05,284.225,0.0,0
7.8310,-9.404,-66.77,284.047,0.0,0
7.8360,-9.668,-56.52,284.225,0.0,0
7.8410,-9.932,-50.57,284.313,0.0,0
7.8460,-10.283,-59.15,284.313,0.0,0
7.8510,-10.547,-56.30,284.402,0.0,0
7.8560,-10.811,-53.78,284.313,0.0,0
7.8610,-10.898,-39.01,284.313,0.0,0
7.8660,-11.162,-46.14,284.490,0.0,0
7.8710,-11.338,-39.30,284.402,0.0,0
7.8760,-11.514,-35.03,284.313,0.0,0
7.8810,-11.689,-31.50,284.402,0.0,0
7.8860,-11.953,-39.48,284.225,0.0,0
7.8910,-12.217,-46.33,284.313,0.0,0
7.8960,-12.305,-31.49,284.225,0.0,0
7.9010,-12.480,-34.72,284.402,0.0,0
7.9060,-12.480,-18.13,284.402,0.0,0
7.9110,-12.656,-27.58,284.313,0.0,0
7.9160,-12.744,-25.09,284.313,0.0,0
7.9210,-12.744,-11.13,284.313,0.0,0
7.9260,-12.832,-14.22,284.313,0.0,0
7.9310,-12.832,-6.31,284.579,0.0,0
7.9360,-12.832,-2.80,284.225,0.0,0
7.9410,-12.920,-7.91,284.490,0.0,0
7.9460,-12.920,-3.51,284.313,0.0,0
7.9510,-12.920,-1.83,284.402,0.0,0
7.9560,-12.920,-0.81,284.402,0.0,0
7.9610,-12.832,6.31,284.047,0.0,0
7.9660,-12.832,2.80,284.225,0.0,0
7.9710,-12.832,1.24,284.225,0.0,0
7.9760,-12.832,0.55,284.313,0.0,0
7.9810,-12.832,0.24,283.781,0.0,0
7.9860,-12.832,0.11,284.313,0.0,0
7.9910,-12.656,20.81,284.225,0.0,0
7.9970,-12.568,23.72,284.225,0.0,0
8.0020,-12.393,32.67,284.402,0.0,0
8.0070,-12.217,34.71,284.579,0.0,0
8.0120,-11.953,45.45,284.579,0.0,0
8.0170,-11.689,47.05,282.895,0.0,0
8.0220,-11.338,57.58,284.490,0.0,0
8.0270,-10.986,66.52,284.402,0.0,0
8.0320,-10.723,59.55,284.313,0.0,0
8.0370,-10.371,63.14,284.225,0.0,0
8.0420,-10.107,64.59,284.490,0.0,0
8.0470,-9.756,63.44,284.313,0.0,0
8.0520,-9.316,75.79,284.313,0.0,0
8.0570,-8.965,68.40,284.313,0.0,0
8.0620,-8.438,84.65,284.313,0.0,0
8.0670,-7.998,85.20,284.313,0.0,0
8.0720,-7.471,92.11,284.313,0.0,0
8.0770,-6.943,97.79,284.668,0.0,0
8.0820,-6.328,111.79,284.225,0.0,0
8.0870,-5.889,108.55,284.402,0.0,0
8.0920,-5.098,134.16,284.313,0.0,0
8.0970,-4.307,146.92,284.490,0.0,0
8.1020,-3.516,152.40,284.225,0.0,0
8.1070,-2.725,150.05,283.959,0.0,0
8.1120,-1.846,161.84,284.313,0.0,0
8.1170,-1.143,146.34,284.402,0.0,0
8.1220,-0.352,149.28,284.136,0.0,0
8.1270,0.352,142.00,284.225,0.0,0
8.1320,0.967,143.11,284.225,0.0,0
8.1370,1.846,158.79,284.136,0.0,0
8.1420,2.637,152.88,284.136,0.0,0
8.1470,3.516,163.12,284.579,0.0,0
8.1520,4.307,158.35,284.313,0.0,0
8.1570,5.186,165.53,284.047,0.0,0
8.1620,6.064,168.73,285.022,0.0,0
8.1670,6.943,170.13,284.136,0.0,0
8.1720,7.822,170.78,283.959,0.0,0
8.1770,8.525,170.97,284.136,0.0,0
8.1820,9.404,171.15,284.047,0.0,0
8.1870,10.195,162.62,284.136,0.0,0
8.1920,11.074,167.44,284.225,0.0,0
8.1970,11.953,169.56,284.047,0.0,0
8.2020,12.832,170.53,284.225,0.0,0
8.2070,13.535,151.41,284.136,0.0,0
8.2120,14.414,161.06,284.136,0.0,0
8.2170,15.205,158.86,283.959,0.0,0
8.2220,15.820,155.48,284.225,0.0,0
8.2270,16.611,156.35,284.047,0.0,0
8.2320,17.402,156.77,283.781,0.0,0
8.2370,18.193,156.93,284.225,0.0,0
8.2420,18.896,145.38,284.313,0.0,0
8.2470,19.512,128.10,284.136,0.0,0
8.2520,20.215,131.91,284.225,0.0,0
8.2570,20.654,104.23,284.136,0.0,0
8.2630,21.182,100.56,284.225,0.0,0
8.2680,21.533,93.41,284.225,0.0,0
8.2730,21.885,76.23,284.047,0.0,0
8.2780,22.236,70.55,283.516,0.0,0
8.2830,22.500,58.19,284.668,0.0,0
8.2880,22.676,43.41,284.136,0.0,0
8.2930,22.764,27.16,284.136,0.0,0
8.2980,22.852,24.90,284.136,0.0,0
8.3030,22.852,11.05,284.136,0.0,0
8.3080,22.939,14.19,283.959,0.0,0
8.3130,22.939,7.41,284.136,0.0,0
8.3180,23.027,9.96,284.047,0.0,0
8.3230,22.939,-8.44,284.047,0.0,0
8.3280,22.939,-3.75,284.047,0.0,0
8.3330,22.764,-17.63,284.047,0.0,0
8.3380,22.676,-18.74,284.047,0.0,0
8.3430,22.500,-27.15,284.136,0.0,0
8.3480,22.324,-30.86,284.047,0.0,0
8.3530,22.061,-39.19,284.225,0.0,0
8.3580,21.797,-52.09,283.870,0.0,0
8.3630,21.621,-43.33,284.225,0.0,0
8.3680,21.357,-46.11,284.225,0.0,0
8.3730,21.006,-57.18,284.047,0.0,0
8.3780,20.654,-63.72,283.870,0.0,0
8.3830,20.303,-68.02,284.136,0.0,0
8.3880,20.039,-60.24,283.959,0.0,0
8.3930,19.687,-66.47,284.225,0.0,0
8.3980,19.424,-56.39,283.959,0.0,0
8.4030,19.072,-70.36,283.693,0.0,0
8.4080,18.721,-69.57,284.047,0.0,0
8.4130,18.105,-96.10,284.047,0.0,0
8.4180,17.490,-109.10,284.136,0.0,0
8.4230,16.787,-124.84,284.136,0.0,0
8.4280,16.172,-125.19,283.781,0.0,0
8.4330,15.645,-112.47,284.136,0.0,0
8.4380,14.941,-126.37,284.136,0.0,0
8.4430,14.150,-143.44,283.959,0.0,0
8.4480,13.535,-148.87,284.225,0.0,0
8.4530,12.744,-152.05,284.225,0.0,0
8.4580,12.041,-143.90,284.313,0.0,0
8.4630,11.338,-138.38,284.225,0.0,0
8.4680,10.547,-145.74,284.402,0.0,0
8.4730,9.668,-161.55,284.136,0.0,0
8.4780,8.877,-159.08,284.047,0.0,0
8.4830,8.086,-154.94,283.959,0.0,0
8.4880,7.119,-174.95,283.161,0.0,0
8.4930,6.240,-195.29,284.225,0.0,0
8.4980,5.098,-213.61,284.313,0.0,0
8.5030,3.779,-236.06,284.136,0.0,0
8.5080,2.461,-247.64,284.579,0.0,0
8.5130,1.406,-221.13,284.136,0.0,0
8.5180,0.615,-182.48,284.136,0.0,0
8.5230,0.088,-136.49,284.313,0.0,0
8.5280,-0.615,-137.02,284.225,0.0,0
8.5340,-1.406,-146.77,284.136,0.0,0
8.5390,-2.197,-166.30,284.225,0.0,0
8.5440,-3.252,-189.81,283.959,0.0,0
8.5490,-3.955,-157.35,284.313,0.0,0
8.5540,-4.570,-138.21,284.313,0.0,0
8.5590,-5.010,-108.96,284.136,0.0,0
8.5640,-5.449,-95.99,284.047,0.0,0
8.5690,-6.064,-109.05,284.225,0.0,0
8.5740,-6.680,-113.62,284.136,0.0,0
8.5790,-7.207,-105.94,284.047,0.0,0
8.5840,-7.646,-104.07,284.313,0.0,0
8.5890,-7.998,-85.93,284.047,0.0,0
8.5940,-8.350,-77.87,284.225,0.0,0
8.5990,-8.613,-66.23,284.136,0.0,0
8.6040,-8.965,-66.09,284.225,0.0,0
8.6090,-9.229,-58.13,284.225,0.0,0
8.6140,-9.580,-64.14,283.693,0.0,0
8.6190,-9.844,-60.13,284.225,0.0,0
8.6240,-10.107,-54.80,284.136,0.0,0
8.6290,-10.371,-58.60,284.225,0.0,0
8.6340,-10.723,-65.74,284.402,0.0,0
8.6390,-10.898,-46.35,284.225,0.0,0
8.6440,-11.074,-39.40,284.313,0.0,0
8.6490,-11.250,-35.08,284.402,0.0,0
8.6540,-11.426,-36.31,284.313,0.0,0
8.6590,-11.602,-38.25,284.225,0.0,0
8.6640,-11.777,-35.78,284.225,0.0,0
8.6690,-12.041,-44.68,283.516,0.0,0
8.6740,-12.129,-34.26,284.225,0.0,0
8.6790,-12.217,-21.87,284.313,0.0,0
8.6840,-12.393,-25.67,284.225,0.0,0
8.6890,-12.480,-19.29,284.225,0.0,0
8.6940,-12.568,-16.46,284.225,0.0,0
8.6990,-12.656,-18.22,284.225,0.0,0
8.7040,-12.656,-8.09,284.313,0.0,0
8.7090,-12.656,-3.59,284.136,0.0,0
8.7140,-12.744,-8.26,284.490,0.0,0
8.7190,-12.744,-4.31,284.136,0.0,0
8.7240,-12.744,-1.91,284.313,0.0,0
8.7290,-12.744,-0.85,284.225,0.0,0
8.7340,-12.656,6.30,284.402,0.0,0
8.7390,-12.656,2.79,284.225,0.0,0
8.7440,-12.656,1.24,284.225,0.0,0
8.7490,-12.568,11.75,284.313,0.0,0
8.7540,-12.568,5.21,284.313,0.0,0
8.7590,-12.480,11.61,284.313,0.0,0
8.7640,-12.393,16.98,284.136,0.0,0
8.7700,-12.305,16.82,285.288,0.0,0
8.7750,-12.129,25.06,284.136,0.0,0
8.7800,-11.865,42.80,284.136,0.0,0
8.7850,-11.689,37.82,284.047,0.0,0
8.7900,-11.426,42.26,284.047,0.0,0
8.7950,-11.074,57.10,284.136,0.0,0
8.8000,-10.811,54.16,284.313,0.0,0
8.8050,-10.547,54.06,284.225,0.0,0
8.8100,-10.371,48.45,284.225,0.0,0
8.8150,-10.020,59.84,284.313,0.0,0
8.8200,-9.668,61.34,284.313,0.0,0
8.8250,-9.229,74.85,284.845,0.0,0
8.8300,-8.877,72.95,284.225,0.0,0
8.8350,-8.438,80.01,284.136,0.0,0
8.8400,-7.998,83.13,284.225,0.0,0
8.8450,-7.559,84.53,284.225,0.0,0
8.8500,-7.031,93.03,284.225,0.0,0
8.8550,-6.592,98.78,284.313,0.0,0
8.8600,-5.977,110.29,284.225,0.0,0
8.8650,-5.273,128.25,284.225,0.0,0
8.8700,-4.570,136.22,284.579,0.0,0
8.8750,-3.779,147.84,284.313,0.0,0
8.8800,-2.988,151.57,283.959,0.0,0
8.8850,-2.197,153.25,284.225,0.0,0
8.8900,-1.494,142.52,284.136,0.0,0
8.8950,-0.703,149.23,284.313,0.0,0
8.9000,-0.088,150.45,284.668,0.0,0
8.9050,0.615,147.46,284.136,0.0,0
8.9100,1.318,141.18,284.047,0.0,0
8.9150,2.197,157.91,284.136,0.0,0
8.9200,2.988,158.68,284.047,0.0,0
8.9250,3.779,154.74,284.225,0.0,0
8.9300,4.570,152.74,283.959,0.0,0
8.9350,5.449,163.04,284.047,0.0,0
8.9400,6.240,158.33,284.402,0.0,0
8.9450,7.031,172.34,284.047,0.0,0
8.9500,7.734,152.22,284.136,0.0,0
8.9550,8.613,162.81,284.136,0.0,0
8.9600,9.404,159.63,283.959,0.0,0
8.9650,10.195,156.55,284.313,0.0,0
8.9700,11.074,164.75,284.047,0.0,0
8.9750,11.865,159.08,284.047,0.0,0
8.9800,12.656,156.59,284.136,0.0,0
8.9850,13.447,155.46,283.959,0.0,0
8.9900,14.063,155.15,283.959,0.0,0
8.9950,14.766,144.59,284.047,0.0,0
9.0000,15.557,151.55,284.225,0.0,0
9.0050,16.260,143.68,284.047,0.0,0
9.0100,16.963,138.28,284.136,0.0,0
9.0150,17.666,134.47,284.313,0.0,0
9.0200,18.369,132.81,284.934,0.0,0
9.0250,19.072,135.39,284.136,0.0,0
9.0310,19.600,118.64,283.959,0.0,0
9.0360,19.951,102.85,284.136,0.0,0
9.0410,20.391,93.28,284.047,0.0,0
9.0460,20.830,89.03,283.959,0.0,0
9.0510,21.270,87.14,283.516,0.0,0
9.0560,21.533,67.47,284.225,0.0,0
9.0610,21.797,56.83,283.959,0.0,0
9.0660,21.885,33.11,284.047,0.0,0
9.0710,21.973,23.98,284.136,0.0,0
9.0760,21.973,10.64,284.047,0.0,0
9.0810,21.973,5.55,284.047,0.0,0
9.0860,21.973,2.46,284.225,0.0,0
9.0910,21.973,1.09,284.136,0.0,0
9.0960,22.061,13.33,284.047,0.0,0
9.1010,21.973,-3.38,284.225,0.0,0
9.1060,21.885,-12.43,284.047,0.0,0
9.1110,21.797,-14.81,283.959,0.0,0
9.1160,21.621,-25.39,283.781,0.0,0
9.1210,21.445,-28.87,284.047,0.0,0
9.1260,21.357,-24.36,284.047,0.0,0
9.1310,21.094,-36.30,284.225,0.0,0
9.1360,20.830,-39.96,284.756,0.0,0
9.1410,20.479,-56.08,283.959,0.0,0
9.1460,20.215,-56.58,284.313,0.0,0
9.1510,20.039,-43.94,283.870,0.0,0
9.1560,19.687,-56.22,283.959,0.0,0
9.1610,19.424,-50.43,284.047,0.0,0
9.1660,19.072,-60.74,283.959,0.0,0
9.1710,18.896,-51.92,284.136,0.0,0
9.1760,18.633,-49.93,284.047,0.0,0
9.1810,18.193,-68.58,284.136,0.0,0
9.1860,17.754,-78.06,283.959,0.0,0
9.1910,17.139,-103.03,284.047,0.0,0
9.1960,16.523,-114.10,284.136,0.0,0
9.2010,15.908,-117.80,283.870,0.0,0
9.2060,15.381,-112.77,283.959,0.0,0
9.2110,14.854,-106.95,284.136,0.0,0
9.2160,14.326,-115.54,284.136,0.0,0
9.2210,13.447,-146.55,284.136,0.0,0
9.2260,12.656,-153.63,283.516,0.0,0
9.2310,12.041,-134.64,284.225,0.0,0
9.2360,11.338,-137.42,283.959,0.0,0
9.2410,10.635,-138.67,284.313,0.0,0
9.2460,9.844,-147.51,284.047,0.0,0
9.2510,8.965,-160.72,284.136,0.0,0
9.2560,8.174,-159.92,284.136,0.0,0
9.2610,7.471,-168.87,284.579,0.0,0
9.2660,6.592,-170.21,283.959,0.0,0
9.2710,5.537,-191.54,284.136,0.0,0
9.2760,4.307,-218.62,283.781,0.0,0
9.2810,3.076,-232.01,284.136,0.0,0
9.2860,1.934,-223.73,284.845,0.0,0
9.2910,0.967,-201.21,284.136,0.0,0
9.2960,0.352,-157.66,283.959,0.0,0
9.3020,-0.264,-139.75,283.870,0.0,0
9.3070,-0.791,-137.65,284.136,0.0,0
9.3120,-1.670,-157.77,284.047,0.0,0
9.3170,-2.549,-166.50,284.313,0.0,0
9.3220,-3.428,-169.16,284.047,0.0,0
9.3270,-4.043,-138.66,284.225,0.0,0
9.3320,-4.570,-117.05,284.047,0.0,0
9.3370,-5.010,-99.57,283.870,0.0,0
9.3420,-5.537,-99.71,284.402,0.0,0
9.3470,-6.152,-112.63,284.047,0.0,0
9.3520,-6.592,-110.64,283.870,0.0,0
9.3570,-7.119,-106.01,284.313,0.0,0
9.3620,-7.559,-94.67,284.047,0.0,0
9.3670,-7.822,-70.11,284.225,0.0,0
9.3720,-8.174,-67.81,284.136,0.0,0
9.3770,-8.438,-56.98,284.313,0.0,0
9.3820,-8.789,-61.98,284.845,0.0,0
9.3870,-9.053,-54.39,284.136,0.0,0
9.3920,-9.404,-62.47,284.490,0.0,0
9.3970,-9.580,-52.83,284.136,0.0,0
9.4020,-9.932,-61.79,284.047,0.0,0
9.4070,-10.283,-67.17,284.136,0.0,0
9.4120,-10.547,-57.92,284.136,0.0,0
9.4170,-10.811,-54.53,284.136,0.0,0
9.4220,-10.986,-44.96,283.959,0.0,0
9.4270,-11.074,-29.24,284.136,0.0,0
9.4320,-11.250,-30.57,284.313,0.0,0
9.4370,-11.426,-33.78,284.136,0.0,0
9.4420,-11.602,-39.77,284.402,0.0,0
9.4470,-11.777,-38.40,284.225,0.0,0
9.4520,-11.865,-26.32,284.313,0.0,0
9.4570,-12.041,-29.28,283.870,0.0,0
9.4620,-12.129,-22.27,284.136,0.0,0
9.4670,-12.217,-17.77,284.313,0.0,0
9.4720,-12.305,-20.75,284.136,0.0,0
9.4770,-12.305,-9.21,284.313,0.0,0
9.4820,-12.393,-11.98,284.136,0.0,0
9.4870,-12.393,-6.25,284.225,0.0,0
9.4920,-12.393,-2.77,284.136,0.0,0
9.4970,-12.393,-1.23,284.136,0.0,0
9.5020,-12.305,8.74,284.402,0.0,0
9.5070,-12.305,3.88,284.313,0.0,0
9.5120,-12.217,11.00,284.047,0.0,0
9.5170,-12.217,4.88,283.781,0.0,0
9.5220,-12.129,8.84,284.136,0.0,0
9.5270,-12.129,3.92,284.136,0.0,0
9.5320,-12.041,12.98,284.313,0.0,0
9.5380,-12.041,5.76,284.402,0.0,0
9.5430,-11.865,22.07,284.136,0.0,0
9.5480,-11.777,20.72,284.490,0.0,0
9.5530,-11.602,28.72,284.313,0.0,0
9.5580,-11.426,29.93,284.225,0.0,0
9.5630,-11.162,40.16,284.136,0.0,0
9.5680,-10.898,43.31,284.136,0.0,0
9.5730,-10.635,48.05,284.225,0.0,0
9.5780,-10.459,45.30,284.225,0.0,0
9.5830,-10.195,46.98,284.225,0.0,0
9.5880,-9.844,55.62,284.225,0.0,0
9.5930,-9.492,63.03,284.225,0.0,0
9.5980,-9.141,67.72,284.225,0.0,0
9.6030,-8.789,69.78,284.490,0.0,0
9.6080,-8.438,65.75,284.136,0.0,0
9.6130,-7.998,75.60,284.313,0.0,0
9.6180,-7.559,81.19,284.136,0.0,0
9.6230,-7.207,83.30,284.225,0.0,0
9.6280,-6.592,104.11,284.047,0.0,0
9.6330,-6.064,103.13,284.313,0.0,0
9.6380,-5.449,110.98,284.225,0.0,0
9.6430,-4.746,123.76,284.313,0.0,0
9.6480,-4.043,126.42,284.136,0.0,0
9.6530,-3.164,148.74,284.136,0.0,0
9.6580,-2.461,141.76,284.225,0.0,0
9.6630,-1.758,137.42,284.668,0.0,0
9.6680,-1.143,144.28,284.402,0.0,0
9.6730,-0.439,144.72,284.136,0.0,0
9.6780,0.176,130.67,284.225,0.0,0
9.6830,0.879,132.51,284.402,0.0,0
9.6880,1.670,143.13,284.313,0.0,0
9.6930,2.461,143.32,284.225,0.0,0
9.6980,3.340,158.87,284.136,0.0,0
9.7030,4.043,146.24,284.047,0.0,0
9.7080,4.834,149.25,284.047,0.0,0
9.7130,5.537,161.69,284.047,0.0,0
9.7180,6.328,160.34,283.959,0.0,0
9.7230,7.119,158.54,284.136,0.0,0
9.7280,7.822,146.09,284.136,0.0,0
9.7330,8.701,160.09,284.756,0.0,0
9.7380,9.404,148.43,283.959,0.0,0
9.7430,10.195,151.84,284.047,0.0,0
9.7480,10.986,151.71,283.959,0.0,0
9.7530,11.777,153.31,284.313,0.0,0
9.7580,12.393,152.58,283.693,0.0,0
9.7630,13.096,142.22,284.579,0.0,0
9.7680,13.887,147.47,284.047,0.0,0
9.7730,14.590,143.10,284.845,0.0,0
9.7780,15.293,141.19,284.225,0.0,0
9.7830,15.996,139.08,283.959,0.0,0
9.7880,16.699,138.18,283.870,0.0,0
9.7930,17.314,127.78,284.136,0.0,0
9.7990,17.930,121.94,283.781,0.0,0
9.8040,18.369,112.43,283.959,0.0,0
9.8090,18.896,104.20,283.959,0.0,0
9.8140,19.336,93.88,283.338,0.0,0
9.8190,19.775,89.29,284.047,0.0,0
9.8240,20.127,76.34,283.959,0.0,0
9.8290,20.479,70.59,283.959,0.0,0
9.8340,20.742,56.82,284.047,0.0,0
9.8390,21.006,52.64,284.047,0.0,0
9.8440,21.094,34.29,284.313,0.0,0
9.8490,21.094,17.90,284.047,0.0,0
9.8540,21.006,-4.91,284.047,0.0,0
9.8590,21.006,-6.43,284.047,0.0,0
9.8640,20.918,-15.70,283.959,0.0,0
9.8690,21.006,-0.29,283.959,0.0,0
9.8740,20.918,-6.80,284.402,0.0,0
9.8790,20.830,-15.87,283.959,0.0,0
9.8840,20.742,-16.33,284.047,0.0,0
9.8890,20.566,-28.01,284.225,0.0,0
9.8940,20.479,-23.91,284.047,0.0,0
9.8990,20.215,-41.07,284.047,0.0,0
9.9040,20.127,-29.16,283.870,0.0,0
9.9090,19.863,-43.39,283.959,0.0,0
9.9140,19.600,-50.93,283.959,0.0,0
9.9190,19.424,-41.43,283.959,0.0,0
9.9240,19.072,-55.09,284.047,0.0,0
9.9290,18.896,-43.26,283.870,0.0,0
9.9340,18.633,-48.00,283.959,0.0,0
9.9390,18.457,-45.76,284.047,0.0,0
9.9440,18.193,-47.72,284.047,0.0,0
9.9490,17.930,-51.22,283.693,0.0,0
9.9540,17.578,-62.47,284.047,0.0,0
9.9590,17.227,-68.68,283.959,0.0,0
9.9640,16.699,-90.98,283.693,0.0,0
9.9690,16.172,-97.29,283.959,0.0,0
9.9740,15.557,-108.40,283.959,0.0,0
9.9790,15.029,-105.04,283.959,0.0,0
9.9840,14.590,-106.69,284.047,0.0,0
9.9890,13.975,-117.13,284.136,0.0,0
9.9940,13.271,-132.67,283.959,0.0,0
9.9990,12.568,-134.62,283.870,0.0,0
10.0040,11.865,-137.40,283.959,0.0,0
10.0090,11.250,-127.44,283.870,0.0,0
10.0140,10.635,-121.77,283.959,0.0,0
10.0190,9.844,-136.45,284.136,0.0,0
10.0240,9.053,-142.97,284.047,0.0,0
10.0290,8.438,-143.61,283.959,0.0,0
10.0340,7.646,-149.71,284.047,0.0,0
10.0390,6.943,-140.94,283.959,0.0,0
10.0440,6.064,-154.79,283.959,0.0,0
10.0490,5.010,-181.54,284.225,0.0,0
10.0540,3.867,-202.70,283.870,0.0,0
10.0590,2.637,-221.41,284.225,0.0,0
10.0640,1.494,-220.92,283.959,0.0,0
10.0700,0.703,-180.45,283.693,0.0,0
10.0750,0.176,-157.27,283.693,0.0,0
10.0800,-0.352,-126.72,283.959,0.0,0
10.0850,-1.143,-142.21,284.136,0.0,0
10.0900,-1.934,-151.72,284.402,0.0,0
10.0950,-2.813,-162.59,284.136,0.0,0
10.1000,-3.516,-143.63,283.870,0.0,0
10.1050,-4.043,-118.03,284.136,0.0,0
10.1100,-4.570,-106.67,284.047,0.0,0
10.1150,-5.010,-94.97,284.047,0.0,0
10.1200,-5.449,-99.79,284.225,0.0,0
10.1250,-5.977,-99.81,284.225,0.0,0
10.1300,-6.592,-109.53,284.225,0.0,0
10.1350,-7.031,-96.24,284.225,0.0,0
10.1400,-7.383,-82.44,284.225,0.0,0
10.1450,-7.646,-63.46,283.870,0.0,0
10.1500,-7.998,-66.50,284.047,0.0,0
10.1550,-8.350,-69.24,284.136,0.0,0
10.1600,-8.613,-59.54,284.047,0.0,0
10.1650,-8.877,-59.14,283.959,0.0,0
10.1700,-9.141,-55.04,284.136,0.0,0
10.1750,-9.404,-53.24,284.136,0.0,0
10.1800,-9.756,-61.97,284.047,0.0,0
10.1850,-10.107,-67.23,284.136,0.0,0
10.1900,-10.371,-57.95,284.047,0.0,0
10.1950,-10.635,-54.52,284.136,0.0,0
10.2000,-10.811,-44.93,284.225,0.0,0
10.2050,-10.898,-32.80,284.136,0.0,0
10.2100,-10.986,-29.98,284.313,0.0,0
10.2150,-11.074,-24.24,283.959,0.0,0
10.2200,-11.250,-28.35,283.870,0.0,0
10.2250,-11.426,-30.18,284.136,0.0,0
10.2300,-11.514,-22.68,284.225,0.0,0
10.2350,-11.689,-24.62,284.225,0.0,0
10.2400,-11.777,-17.60,284.313,0.0,0
10.2450,-11.953,-27.33,284.047,0.0,0
10.2500,-11.953,-12.13,284.136,0.0,0
10.2550,-11.953,-6.33,284.136,0.0,0
10.2600,-11.953,-2.81,284.313,0.0,0
10.2650,-11.953,-1.25,284.136,0.0,0
10.2700,-11.953,-0.55,284.225,0.0,0
10.2750,-11.865,12.62,284.313,0.0,0
10.2800,-11.865,5.60,284.136,0.0,0
10.2850,-11.777,15.35,284.136,0.0,0
10.2900,-11.689,19.67,284.136,0.0,0
10.2950,-11.689,8.73,284.136,0.0,0
10.3000,-11.689,4.56,284.579,0.0,0
10.3050,-11.689,2.02,284.047,0.0,0
10.3100,-11.689,0.90,284.402,0.0,0
10.3160,-11.602,8.29,284.136,0.0,0
10.3210,-11.514,10.35,284.225,0.0,0
10.3260,-11.426,12.48,284.136,0.0,0
10.3310,-11.250,23.14,284.136,0.0,0
